Timestamp,HRV
0.0,3052.7696698735226
0.828,2949.5359129212775
1.628,2920.0405537920647
2.42,2964.283592485884
3.224,3038.021990308916
4.048,3008.526631179703
4.864,2993.7789516150965
5.676,3008.526631179703
6.492,3082.2650290027354
7.328,3126.5080676965545
8.176,3082.2650290027354
9.012,2979.0312720504908
9.82,2979.0312720504908
10.628,3008.526631179703
11.444,3023.2743107443093
12.264,2979.0312720504908
13.072,2949.5359129212775
13.872,2979.0312720504908
14.68,3052.7696698735226
15.508,3097.012708567341
16.348,3052.7696698735226
17.176,3008.526631179703
17.992,3008.526631179703
18.808,3052.7696698735226
19.636,3038.021990308916
20.46,2993.7789516150965
21.272,2964.283592485884
22.076,3008.526631179703
22.892,3052.7696698735226
23.72,3052.7696698735226
24.548,3008.526631179703
25.364,2979.0312720504908
26.172,3023.2743107443093
26.992,3038.021990308916
27.816,3023.2743107443093
28.636,2979.0312720504908
29.444,3008.526631179703
30.26,3052.7696698735226
31.088,3067.517349438129
31.92,3052.7696698735226
32.748,3008.526631179703
33.564,3023.2743107443093
34.384,3023.2743107443093
35.204,2993.7789516150965
36.016,2979.0312720504908
36.824,2964.283592485884
37.628,3008.526631179703
38.444,3038.021990308916
39.268,3038.021990308916
40.092,3038.021990308916
40.916,3067.517349438129
41.748,3052.7696698735226
42.576,3038.021990308916
43.4,3008.526631179703
44.216,2993.7789516150965
45.028,3008.526631179703
45.844,2993.7789516150965
46.656,2993.7789516150965
47.468,2993.7789516150965
48.28,3023.2743107443093
49.1,3052.7696698735226
49.928,3023.2743107443093
50.748,3038.021990308916
51.572,3038.021990308916
52.396,3038.021990308916
53.22,3023.2743107443093
54.04,3008.526631179703
54.856,3008.526631179703
55.672,3008.526631179703
56.488,3023.2743107443093
57.308,3008.526631179703
58.124,3023.2743107443093
58.944,3038.021990308916
59.768,3023.2743107443093
60.588,3008.526631179703
61.404,2993.7789516150965
62.216,3008.526631179703
63.032,3052.7696698735226
63.86,3023.2743107443093
64.68,2979.0312720504908
65.488,2993.7789516150965
66.3,3082.2650290027354
67.136,3082.2650290027354
67.972,3023.2743107443093
68.792,2979.0312720504908
69.6,3008.526631179703
70.416,3052.7696698735226
71.244,3052.7696698735226
72.072,2964.283592485884
72.876,2920.0405537920647
73.668,2993.7789516150965
74.48,3067.517349438129
75.312,3082.2650290027354
76.148,3008.526631179703
76.964,2993.7789516150965
77.776,3038.021990308916
78.6,3097.012708567341
79.44,3067.517349438129
80.272,2979.0312720504908
81.08,2949.5359129212775
81.88,2993.7789516150965
82.692,3023.2743107443093
83.512,3038.021990308916
84.336,2993.7789516150965
85.148,2993.7789516150965
85.96,3038.021990308916
86.784,3067.517349438129
87.616,3052.7696698735226
88.444,3023.2743107443093
89.264,3008.526631179703
90.08,3008.526631179703
90.896,2993.7789516150965
91.708,3008.526631179703
92.524,3023.2743107443093
93.344,3023.2743107443093
94.164,2993.7789516150965
94.976,3023.2743107443093
95.796,3052.7696698735226
96.624,3082.2650290027354
97.46,3038.021990308916
98.284,2993.7789516150965
99.096,2979.0312720504908
99.904,3008.526631179703
100.72,3052.7696698735226
101.548,2993.7789516150965
102.36,2949.5359129212775
103.16,2979.0312720504908
103.968,3052.7696698735226
104.796,3111.760388131948
105.64,3052.7696698735226
106.468,2993.7789516150965
107.28,3008.526631179703
108.096,3067.517349438129
108.928,3067.517349438129
109.76,2979.0312720504908
110.568,2934.7882333566713
111.364,2949.5359129212775
112.164,3052.7696698735226
112.992,3052.7696698735226
113.82,2993.7789516150965
114.632,2979.0312720504908
115.44,3038.021990308916
116.264,3126.5080676965545
117.112,3097.012708567341
117.952,2993.7789516150965
